entity_id;area;type;status;state;priority;ticket_number;name;create_date;created_by;update_date;updated_by;parent_ticket_id;assignee;owner;due_date;rank;estimation;spent;workgroup;resolution
4918518;Система.Ошибки;Дефект;Закрыто;Normal;Высокий;PPIN-3496;[BE] Не работает поиск по фильтру Тема с сочетанием кириллицы и цифр;2024-09-02 10:21:47.457843;А. С.;2024-09-04 07:52:11.563401;А. С.;;А. С.;А. С.;;0|qn7mfo:;;;;Готово
4918555;Система.Ошибки;Дефект;Закрыто;Normal;Низкий;PPIN-3497;[FE] Убрать таймер длянотифа по подбору подходящей проблемы с помощью ИИ;2024-09-02 10:25:29.426328;А. С.;2024-09-02 15:20:42.339498;А. С.;;А. С.;А. С.;;0|qn7m7o:;;;;Готово
4918560;Система.Ошибки;Дефект;Закрыто;Normal;Низкий;PPIN-3498; [FE] Вернуть лоадеры при проверки возможности создания связи  с проблемой;2024-09-02 10:26:09.730469;А. С.;2024-09-03 10:10:21.416497;А. С.;;А. С.;А. С.;;0|qn7m6k:;;;;Готово
4918746;Система. Движок;Дефект;Закрыто;Normal;Высокий;PPFW-2934;[BE] Конфигурация карточка. view-settings. Ошибка при добавлении атрибутов системных атрибутов (priority, children, relations);2024-09-02 10:43:47.622008;А. Д.;2024-09-17 15:31:58.510505;Н. Н.;;Н. Н.;А. Д.;;0|qn7l1o:;;;;Готово
4919245;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5911;[UX] Редактор 2.0: Таблицы:  Вставка/удаление таблиц;2024-09-02 11:35:10.376774;Д. С.;2024-09-19 07:48:03.292782;Д. С.;4856998;В. М.;Д. М.;;0|qn7i24:;57600;57600;;Готово
4919420;Система.Таск-трекер;Подзадача;Закрыто;Normal;Критический;PPTS-8324;[FE] Фильтровать список дашбордов по createdBy;2024-09-02 11:51:55.714178;А. А.;2024-09-04 07:05:35.278801;В. П.;4555827;В. П.;А. А.;;0|qn7h0c:;3600;3600;;Готово
4921710;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5915;[BA] Редактор 2.0: Перемещение компонентов;2024-09-02 14:44:11.563763;Д. С.;2024-09-25 09:35:36.526590;Д. М.;4871209;Д. М.;;;0|qn737o:;14400;;;Готово
4921723;Система.Вики;Дефект;Создано;Normal;Высокий;PPWI-5917;[FE][Регресс] При нажатии на Enter, курсор переносится на следующую строку, если изначально он был установлен перед таблицей;2024-09-02 14:45:32.228895;М. Д.;2024-10-11 16:12:55.752619;И. М.;;Д. Б.;М. Д.;;0|qn734s:;;;;
4921787;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5919;[BA] Редактор 2.0: Дерево страниц;2024-09-02 14:49:32.818185;Д. С.;2024-09-10 14:13:08.366856;А. П.;4921779;А. П.;;;0|qn72r0:;28800;28800;;Готово
4921792;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5920;[FE] Редактор 2.0: Дерево страниц;2024-09-02 14:50:27.763750;Д. С.;2024-09-25 10:10:20.190860;Е. К.;4921779;Е. К.;А. П.;;0|qn72pw:;144000;115200;;Готово
4921941;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5921;[BA] Редактор 2.0: Вставка изображений;2024-09-02 15:01:47.921554;Д. С.;2024-09-18 19:12:21.450544;А. П.;4869927;А. П.;Д. М.;;0|qn71tg:;28800;28800;;Готово
4921984;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5922;[BA] Редактор 2.0: Вставка файлов;2024-09-02 15:04:29.620861;Д. С.;2024-09-17 18:58:15.826507;А. П.;4868819;А. П.;Д. М.;;0|qn71kc:;57600;57600;;Готово
4922038;Система.Вики;Подзадача;Создано;Normal;Средний;PPWI-5923;[FE] Редактор 2.0:  Таблицы: Вставка/удаление таблиц;2024-09-02 15:08:44.077932;Д. С.;2024-09-19 07:49:34.428248;Д. С.;4856998;А. М.;Д. М.;;0|qn718s:;;;;
4922163;Система.Ошибки;Дефект;Закрыто;Normal;Средний;PPIN-3499;[FE] Поле Активно недоступно для изменения в полной форме записи Пользователя;2024-09-02 15:23:53.761478;А. С.;2024-09-12 06:18:27.956993;А. Е.;;А. С.;А. С.;;0|qn70hg:;;;;Готово
4922204;Система.Ошибки;Дефект;Закрыто;Normal;Высокий;PPIN-3500;[FE] При добавлении пользователей в состав группы не работает поиск по полю Пользователь (не работает для весх полей, связанных со справочником Пользователи);2024-09-02 15:29:50.917788;А. С.;2024-09-04 07:48:21.385946;А. С.;;А. С.;А. С.;;0|qn708k:;;;;Готово
4922233;Система.Ошибки;Дефект;Закрыто;Normal;Низкий;PPIN-3501;[FE] Исключить нефункционирующий атрибут для выбора представления в Журнале уведомлений;2024-09-02 15:36:14.738537;А. С.;2024-09-12 06:19:53.173365;А. Е.;;А. С.;А. С.;;0|qn7024:;;;;Готово
4922328;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-8325;[FE] Зависимые поля. При типе реакции disable и readonly можно удалить значение в поле с типом estimation, если кликнуть на крестик для удаления до заполнения всех обязательных параметров;2024-09-02 15:59:42.821031;Я. П.;2024-10-07 14:45:34.342386;Я. П.;4968286;Я. П.;Я. П.;;0|qn6zh0:;;;;Готово
4922380;Система.Вики;Дефект;Закрыто;Normal;Критический;PPWI-5926;[FE][Регресс][Таблицы]При попытке вставить таблицу или ее элемент (строку/столбец) под таблицей внизу страницы, происходит вставка в таблицу, расположенную на строку выше;2024-09-02 16:17:42.117097;М. Д.;2024-09-11 14:10:42.907473;М. Д.;;М. Д.;М. Д.;;0|qn6z5g:;28800;18000;;Готово
4922388;Система.Таск-трекер;Дефект;Закрыто;Normal;Низкий;PPTS-8326;[FE] Зависимые поля. При типе реакции require появляется крекстик для удаления значения, который сохраняется до обновления страницы;2024-09-02 16:19:51.861422;Я. П.;2024-10-07 14:41:49.613127;Я. П.;4968286;Я. П.;Я. П.;;0|qn6z3o:;;;;Готово
4922449;Система.Вики;Дефект;Закрыто;Normal;Средний;PPWI-5927;[BE]В экспортированном документе PDF, DOCX заглушка вместо макроса Дерево страниц ;2024-09-02 16:48:45.071127;М. Д.;2024-09-17 14:18:11.783043;А. Т.;;М. Д.;М. Д.;;0|qn6yq4:;;28800;;Готово
4922531;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5928;[BA] Редактор 2.0: Код iframe;2024-09-02 17:31:39.250565;Д. М.;2024-09-12 06:21:45.636402;Д. М.;3207618;Д. М.;;;0|qn6y84:;14400;14400;;Готово
4922537;Система.Таск-трекер;Дефект;Закрыто;Normal;Высокий;PPTS-8328;[FE] Бэклог. Не пропадает задача из бэклога после смены пространства;2024-09-02 17:39:24.994836;Я. П.;2024-09-09 12:31:53.279833;Я. П.;;Я. П.;Я. П.;;0|qn6y6s:;;;;Готово
4923504;Система.Таск-трекер;Дефект;Закрыто;Normal;Высокий;PPTS-8329;[FE] Бэклог. Не отображаются выбранные спринты в таблице спринтов;2024-09-03 06:35:30.670178;А. К.;2024-09-06 11:25:05.289930;А. К.;;А. К.;А. К.;;0|qn6s98:;;;;Готово
4924024;Система.Таск-трекер;Подзадача;Закрыто;Normal;Средний;PPTS-8330;[BA] Анализ вхдящих от Клиент;2024-09-03 07:28:03.035503;Д. В.;2024-09-17 06:15:34.258669;А. У.;4337598;Д. В.;А. А.;;0|qn6p2s:;57600;;;Готово
4924284;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5929;[BA] Редактор 2.0: Копирование контента (таблицы);2024-09-03 07:49:55.477144;Д. С.;2024-09-10 07:55:06.207271;Е. З.;4747910;Е. З.;;;0|qn6ni4:;57600;57600;;Готово
4924620;Система.Вики;Задача;Закрыто;Normal;Высокий;PPWI-5930;[DevOps][PPWI] Открыть доступ Платформа.Вики.Сервис7 к Платформа.ГенераторДокументов.Сервис1 ;2024-09-03 08:12:44.327226;А. Т.;2024-09-03 08:52:11.144306;А. Т.;;Д. Н.;А. Т.;;0|qn6lg4:;;;Линейная деятельность;Отменен инициатором
4925615;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2445;[QA][PPRC-2430] Написание тестовых сценариев;2024-09-03 09:29:11.490168;Е. Б.;2024-10-07 17:44:15.835434;Е. Б.;4456425;С. Н.;Е. Б.;;0|qlzrvj:zzx;;;;Готово
4925623;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2446;[QA][PPRC-2430] Тестирование документации;2024-09-03 09:30:12.534446;Е. Б.;2024-09-06 07:48:05.623074;С. Н.;4456425;С. Н.;Е. Б.;;0|qn6fes:;;;;Готово
4925630;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2447;[QA][PPRC-2430] Выполнение тестовых сценариев;2024-09-03 09:30:46.337917;Е. Б.;2024-10-07 17:45:16.268584;Е. Б.;4456425;С. Н.;Е. Б.;;0|qlzrvj:;;;;Готово
4925864;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2448;[QA][PPRC-2421] Написание тестовых сценариев;2024-09-03 09:51:41.428040;Е. Б.;2024-10-07 17:45:02.761744;Е. Б.;4456425;С. Н.;Е. Б.;;0|qlzrvg:;;;;Готово
4925871;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2449;[QA][PPRC-2421] Выполнение тестовых сценариев;2024-09-03 09:52:16.478663;Е. Б.;2024-10-07 17:45:10.913249;Е. Б.;4456425;С. Н.;Е. Б.;;0|qlzrvi:;;;;Готово
4925875;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2450;[QA][PPRC-2421] Тестирование документации;2024-09-03 09:52:48.065569;Е. Б.;2024-09-04 08:11:49.520734;С. Н.;4456425;С. Н.;Е. Б.;;0|qn6dyc:;;;;Готово
4925896;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2451;[QA][PPRC-2429] Написание тестовых сценариев;2024-09-03 09:54:16.397017;Е. Б.;2024-10-07 17:44:31.602876;Е. Б.;4456425;С. Н.;Е. Б.;;0|qlzrvj:zi;;;;Готово
4925899;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2452;[QA][PPRC-2429] Выполнение тестовых сценариев;2024-09-03 09:54:52.022580;Е. Б.;2024-10-07 17:45:54.204053;Е. Б.;4456425;С. Н.;Е. Б.;;0|qlzrvj:zv;;;;Готово
4925911;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2453;[QA][PPRC-2429] Тестирование документации;2024-09-03 09:56:00.302872;Е. Б.;2024-09-06 07:48:13.390629;С. Н.;4456425;С. Н.;Е. Б.;;0|qn6dqk:;;;;Готово
4925921;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2454;[QA][PPRC-2420] Написание тестовых сценариев;2024-09-03 09:57:25.585077;Е. Б.;2024-10-07 17:44:35.633389;Е. Б.;4456425;С. Н.;Е. Б.;;0|qlzrvj:y;;;;Готово
4925930;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2455;[QA][PPRC-2420] Выполнение тестовых сценариев;2024-09-03 09:58:02.381922;Е. Б.;2024-10-07 17:45:22.481255;Е. Б.;4456425;С. Н.;Е. Б.;;0|qlzrvj:i;;;;Готово
4925938;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2456;[QA][PPRC-2420] Тестирование документации;2024-09-03 09:58:46.680939;Е. Б.;2024-09-04 11:26:18.977742;С. Н.;4456425;С. Н.;Е. Б.;;0|qn6dkk:;;;;Готово
4925962;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-8334;[FE][ПРОМ Компания] Удаленное пространство отображается в списке пространств;2024-09-03 10:00:21.186020;О. У.;2024-10-11 13:49:14.886240;Д. П.;;Д. П.;О. У.;;0|qn6df8:;;;;Готово
4926159;Система.Таск-трекер;Дефект;Закрыто;Normal;Низкий;PPTS-8335;[FE][ПРОМ Компания] Бэклог. Изменение статуса двоит список отфильтрованных задач;2024-09-03 10:17:11.741651;О. У.;2024-10-14 07:37:00.112759;Д. Ф.;;А. Б.;О. У.;;0|qn6c8k:;;;;Готово
4926221;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2457;[QA][PPRC-2404] Тестирование документации;2024-09-03 10:22:31.288505;Е. Б.;2024-09-04 08:07:18.697717;Е. Б.;4455271;Е. Б.;Е. Б.;;0|qn6bus:;;;;Готово
4926234;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2458;[QA][PPRC-2404] Написание тестовых сценариев;2024-09-03 10:23:26.742846;Е. Б.;2024-10-07 17:43:23.735341;Е. Б.;4455271;Е. Б.;Е. Б.;;0|qlzrvj:zzv;;;;Готово
4926237;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2459;[QA][PPRC-2404] Выполнение тестовых сценариев;2024-09-03 10:23:53.442556;Е. Б.;2024-10-07 17:43:16.338590;Е. Б.;4455271;Е. Б.;Е. Б.;;0|qlzrvj:zzi;;;;Готово
4926250;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2460;[QA][PPRC-2405] Написание тестовых сценариев;2024-09-03 10:25:03.465999;Е. Б.;2024-10-07 17:43:45.896714;Е. Б.;4455271;Е. Б.;Е. Б.;;0|qlzrvj:zzzv;;;;Готово
4926256;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2461;[QA][PPRC-2405] Выполнение тестовых сценариев;2024-09-03 10:25:39.385302;Е. Б.;2024-10-07 17:43:53.169931;Е. Б.;4455271;Е. Б.;Е. Б.;;0|qlzrvj:zzzx;;;;Готово
4926262;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2462;[QA][PPRC-2405] Тестирование документации;2024-09-03 10:26:10.888405;Е. Б.;2024-10-07 17:44:04.357369;Е. Б.;4455271;Е. Б.;Е. Б.;;0|qlzrvj:zzzi;;;;Готово
4926299;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2463;[QA][PPRC-2422] Тестирование документации;2024-09-03 10:29:18.072763;Е. Б.;2024-10-07 17:43:07.099189;Е. Б.;4455271;Е. Б.;Е. Б.;;0|qlzrvj:zzzr;;;;Готово
4926304;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2464;[QA][PPRC-2422] Написание тестовой документации;2024-09-03 10:29:45.304766;Е. Б.;2024-10-07 17:43:30.575038;Е. Б.;4455271;Е. Б.;Е. Б.;;0|qlzrvj:zzy;;;;Готово
4926309;Управление релизами изменениями;Подзадача;Выполнено;Normal;Средний;PPRC-2465;[QA][PPRC-2422] Выполнение тестовых сценариев;2024-09-03 10:30:12.016374;Е. Б.;2024-10-07 17:43:37.940172;Е. Б.;4455271;Е. Б.;Е. Б.;;0|qlzrvj:zzz;;;;Готово
4927229;Система.Ошибки;Дефект;Закрыто;Normal;Средний;PPIN-3504;"[FE] Запись проблемы по кнопке ""Открыть запись"" в ""Связать с проблемой"" должна открывать в новой вкладке";2024-09-03 11:39:29.491367;А. С.;2024-09-12 06:19:22.508008;А. Е.;;А. С.;А. С.;;0|qn65ys:;;;;Готово
4928208;Система.Таск-трекер;Дефект;Закрыто;Normal;Высокий;PPTS-8338;[FE] Бэклог. Не отображаются спринты при поиске через спринт менеджер, если спринт имеет закрытый статус;2024-09-03 12:59:52.184229;А. К.;2024-09-06 11:19:58.313299;А. К.;;А. К.;А. К.;;0|qn601w:;;;;Готово
4928635;Система.Таск-трекер;Подзадача;Закрыто;Normal;Критический;PPTS-8339;[FE] Дашборд - 2.0. Vulnerabilities;2024-09-03 13:34:02.970610;А. А.;2024-09-18 13:40:34.331720;В. П.;4385950;В. П.;А. А.;;0|qn5xh8:;86400;100800;;Готово
4928775;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5936;[UX] Макрос: PlantUML;2024-09-03 13:43:20.902860;Д. М.;2024-09-09 00:45:31.634348;В. М.;4842782;В. С.;В. М.;;0|qn5wmk:;57600;57600;;Готово
4928778;Система.Таск-трекер;Подзадача;Выполнено;Normal;Высокий;PPTS-8340;[FE] Дашборд. RnD - performance;2024-09-03 13:43:30.680507;А. А.;2024-09-20 07:54:50.550137;В. П.;4385950;В. П.;А. А.;;0|qn5wlw:;86400;86400;;Готово
4928850;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5937;[UX] Редактор 2.0: Дерево страниц;2024-09-03 13:48:25.339970;Д. М.;2024-09-19 07:51:23.746335;Д. С.;4921779;В. М.;Д. М.;;0|qn5w5w:;57600;57600;;Готово
4928932;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5938;[UX] Редактор 2.0:  Код iframe;2024-09-03 13:54:08.208373;Д. М.;2024-09-17 12:57:16.558624;В. М.;4868946;В. М.;Д. М.;;0|qn5vnw:;28800;28800;;Готово
4929062;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5939;[UX] Редактор 2.0: Макрос Вложенная страница;2024-09-03 14:01:52.260965;Д. М.;2024-09-24 19:44:04.910380;В. М.;4856990;В. М.;Д. М.;;0|qn5uw4:;28800;28800;;Готово
4929174;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5940;[UX] Редактор 2.0: Инлайн комментарии;2024-09-03 14:08:09.392559;Д. М.;2024-09-19 09:26:25.322447;В. М.;4915792;В. С.;Д. М.;;0|qn5u84:;86400;86400;;Готово
4929326;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5941;[UX] Редактор 2.0:  Изображения;2024-09-03 14:16:35.349713;Д. М.;2024-09-19 09:28:31.594514;В. М.;4869927;В. М.;Д. М.;;0|qn5tbg:;86400;86400;;Готово
4929518;Система.Таск-трекер;Задача;Закрыто;Normal;Средний;PPTS-8341;"[FE] Автообновление на представлении ""Бэклог"" при клонировании Таск трекер или добавлении связанной/дочерней";2024-09-03 14:28:14.332764;Я. П.;2024-09-09 12:28:13.443777;Я. П.;4209060;Я. П.;В. Р.;;0|qn5s6c:;28800;7200;Новая функциональность;Готово
4929931;Система.Ошибки;Дефект;Закрыто;Normal;Средний;PPIN-3506;[BE] Не работает поиск в списке для глобальных меток;2024-09-03 15:00:05.218428;А. С.;2024-09-04 07:46:29.030837;А. С.;;А. С.;А. С.;;0|qn5po4:;;;;Готово
4930162;Система.Таск-трекер;Дефект;Закрыто;Normal;Высокий;PPTS-8342;[BE] Конструктор фильтров + Доски QL. Не работает поиск по сложным справочникам;2024-09-03 15:23:08.237152;Я. П.;2024-10-08 09:27:56.556477;Я. П.;;Я. П.;Я. П.;;0|qn5o98:;;;;Готово
4930815;Система.Таск-трекер;Подзадача;Закрыто;Normal;Средний;PPTS-8343;[BA] Анализ запроса на виджеты ПроПро;2024-09-03 18:47:44.023075;Д. В.;2024-09-05 07:45:08.149722;Д. В.;4337598;Д. В.;А. А.;;0|qn5k98:;14400;;;Готово
4930833;Система.Таск-трекер;Подзадача;Закрыто;Normal;Средний;PPTS-8344;[BA] Обновление данных дашборда;2024-09-03 18:56:54.609649;Д. В.;2024-09-10 14:12:05.878318;Д. В.;4337598;Д. В.;А. А.;;0|qn5k58:;14400;;;Готово
4931651;Система.Таск-трекер;Дефект;Закрыто;Normal;Высокий;PPTS-8345;"[FE] Бэклог. Не отображаются данные в ячейках, если есть расхождения в составе колонок в таблице ""Бэклоги""";2024-09-04 06:20:13.228360;А. К.;2024-09-10 13:59:20.171252;А. К.;;А. К.;А. К.;;0|qn5f4s:;;;;Готово
4932550;Система.Вики;Задача;Закрыто;Normal;Низкий;PPWI-5942;[ТехДолг][BE] Удалить код относящийся к интеграции с Таск-трекер напрямую;2024-09-04 07:40:07.690093;А. Т.;2024-09-17 13:58:53.079850;А. Т.;;В. К.;А. Т.;;0|qn59os:;14400;14400;Линейная деятельность;Готово
4932565;Система.Таск-трекер;Задача;Закрыто;Normal;Средний;PPTS-8346;[BE] Устранить уязвимости в сервисах Таск трекер (за исключением Платформа.Таск-трекер.сервис2);2024-09-04 07:41:45.458646;Д. Б.;2024-09-10 10:50:32.576246;Д. Б.;4209326;М. А.;Д. Б.;;0|qn59lg:;115200;;Новая функциональность;Готово
4932629;Система.Вики;Задача;Закрыто;Normal;Низкий;PPWI-5943;[ТехДолг][BE] Настройка интеграции с Согласованиями на дев и тест стенде в контуре SLM;2024-09-04 07:46:21.755752;А. Т.;2024-09-10 15:29:17.201808;А. Т.;;И. П.;А. Т.;;0|qn597g:;;;Линейная деятельность;Готово
4932673;Система.Таск-трекер;Подзадача;Закрыто;Normal;Высокий;PPTS-8347;[ITL] Функциональная архитектура;2024-09-04 07:50:59.242890;А. А.;2024-09-05 20:08:01.668069;А. А.;4337598;А. А.;А. А.;7/26/24;0|qn58xo:;;;;Готово
4932770;Система.Вики;Задача;Закрыто;Normal;Низкий;PPWI-5944;[ТехДолг][BE] Исследование возможности ожидания микросервисов поднятия Платформа.Вики.Сервис9;2024-09-04 08:00:01.940835;А. Т.;2024-09-24 13:44:18.094489;А. Т.;;И. П.;А. Т.;;0|qn58ck:;28800;28800;Линейная деятельность;Готово
4933442;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-8349;"[FE] Доски. При просмотре доски не появляется сообщение ""Слишком длинный запрос"", если пользователь сохранил доску с длинным запросом";2024-09-04 08:54:18.984340;Я. П.;2024-09-27 15:59:42.376454;Я. П.;;Я. П.;Я. П.;;0|qn5498:;;;;Готово
4933979;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-8350;"[FE] Доски. Группировка ""Нет срока исполнения"" отсутствует";2024-09-04 09:31:46.052015;Я. П.;2024-09-24 15:20:34.252118;Я. П.;;Я. П.;Я. П.;9/16/24;0|qn510k:;57600;;;Готово
4934036;Система.Таск-трекер;Дефект;Закрыто;Normal;Высокий;PPTS-8351;[BE] Доски. Невозможно применить QL запрос, содержащий функцию hasLinkedSystems('incidents');2024-09-04 09:37:22.550483;Я. П.;2024-09-05 13:07:43.317213;Я. П.;;Я. П.;Я. П.;;0|qn50o4:;;;;Готово
4934171;Система.Таск-трекер;Дефект;Закрыто;Normal;Высокий;PPTS-8352;[FE] Экспорт. В шторке для выгрузки присутствует некорретный код поля, которого нет в БД;2024-09-04 09:45:59.000382;А. К.;2024-09-05 12:50:45.082469;А. К.;;А. К.;А. К.;;0|qn4zv8:;;;;Готово
4934490;Система. Движок;Дефект;Закрыто;Normal;Высокий;PPFW-2941;[FE] Карточка. Редактирование карточки. При редактировании  inlineEdit запросы уходят не корректно ;2024-09-04 10:08:53.277975;А. Д.;2024-10-17 09:33:44.328597;А. Д.;;А. Д.;А. Д.;;0|qn4xxo:;;;;Готово
4934763;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5948;[UX] Редактор 2.0: Excalidraw;2024-09-04 10:29:34.167650;Д. С.;2024-09-22 10:43:35.251152;В. М.;4934753;В. С.;Д. М.;;0|qn4wb8:;28800;28800;;Готово
4934777;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5949;[BA] Редактор 2.0: Excalidraw;2024-09-04 10:30:44.110926;Д. С.;2024-09-24 10:08:25.920671;А. П.;4934753;А. П.;Д. М.;;0|qn4w8c:;57600;57600;;Готово
4934798;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5950;[FE] Редактор 2.0: Excalidraw ч.1;2024-09-04 10:32:26.091838;Д. С.;2024-09-25 10:37:12.240178;Д. М.;4934753;Е. В.;Д. М.;;0|qn4w3w:;144000;151200;;Готово
4934850;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5952;[UX] Редактор 2.0: Ширина страницы;2024-09-04 10:36:39.321655;Д. С.;2024-09-23 06:10:34.787461;Д. М.;4934757;В. М.;Д. М.;;0|qn4vsk:;28800;28800;;Готово
4934854;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5953;[BA] Редактор 2.0: Ширина страницы;2024-09-04 10:37:10.995124;Д. С.;2024-09-24 06:18:02.877910;Д. М.;4934757;Д. М.;Д. М.;;0|qn4vro:;43200;28800;;Готово
4934961;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5954;[FE] Редактор 2.0: Ширина страницы;2024-09-04 10:45:56.410342;Д. С.;2024-09-24 08:18:06.155659;А. Ш.;4934757;А. Ш.;Д. М.;;0|qn4v4k:;28800;43200;;Готово
4934964;Система.Таск-трекер;Дефект;Закрыто;Normal;Высокий;PPTS-8356;[FE] Бэклог. Не работает автообновление на Структуре задач в Бэклоге;2024-09-04 10:46:13.858043;Я. П.;2024-09-09 12:19:46.976926;Я. П.;;Я. П.;Я. П.;;0|qn4v3w:;;;;Дубликат
4935604;Система. Движок;Дефект;Закрыто;Normal;Средний;PPFW-2942;[BE] Некорректное QL выражение не приводит к ошибке;2024-09-04 11:37:06.244624;Н. Н.;2024-09-05 13:33:33.377700;Н. Н.;;Н. Н.;Я. П.;;0|qn4r8c:;;;;Готово
4937816;Система. Движок;Дефект;Закрыто;Normal;Средний;PPFW-2943;[BE] v1 v0.1/configuration Импорт конфигурации: не обновляется конфиг карточки при загрузке только customFieldsEntityTypes ;2024-09-04 14:03:03.806457;Н. Н.;2024-09-05 14:44:31.982137;Н. Н.;;Н. Н.;Н. Н.;;0|qn4dy4:;;;;Готово
4937920;Система.Таск-трекер;Дефект;Тестирование;Normal;Высокий;PPTS-8358;[FE] Дашборд. Представление Дашборды в пространстве DEMOSIMPLE отображается первым;2024-09-04 14:11:21.909500;Д. П.;2024-11-02 12:09:37.185736;Я. П.;;А. К.;Д. П.;;0|qn4dbg:;;;;
4939195;Система. Движок;Задача;Закрыто;Normal;Средний;PPFW-2946;[UX] Админка статусных моделей – Исследование;2024-09-04 15:44:40.176256;М. Я.;2024-09-17 10:08:47.815979;М. Я.;;М. Я.;М. Я.;;0|qn45p8:;57600;25200;Линейная деятельность;Готово
4939847;Система.Таск-трекер;Задача;Выполнено;Normal;Высокий;PPTS-8359;[DevOps] [PULS] развернуть Radis в DEV и TEST;2024-09-04 20:39:17.129456;А. А.;2024-09-05 09:24:20.342014;Д. Н.;4253005;Д. Н.;А. А.;;0|qn41pg:;;;Новая функциональность;Готово
4940239;Система.Вики;Дефект;Закрыто;Normal;Средний;PPWI-5959;[Макрос Код iframe] Страница скроллится сама по себе, если на ней вставлен макрос iframe внутри которого происходит  автоскролл;2024-09-05 05:43:30.313837;М. Д.;2024-10-18 13:06:31.719092;Е. К.;;Е. К.;М. Д.;;0|qn3zaw:;;;;Готово
4940792;Управление релизами изменениями;Подзадача;Выполнено;Normal;Высокий;PPRC-2469;[UX] Отчет - инстурменты планирования: Гант;2024-09-05 06:49:56.120568;А. Ш.;2024-09-23 08:22:54.026088;А. Ш.;4516073;А. Ш.;А. Ш.;;0|qn3vxk:;57600;;;Готово
4942038;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-8360;[FE] Текстовые атрибуты в таблице. Отсутствуют переносы строк в превью текстовых ячеек.;2024-09-05 08:29:06.096102;А. И.;2024-09-06 07:45:01.665882;А. К.;;А. К.;А. И.;;0|qn3ofc:;;;;Готово
4942613;Система.Таск-трекер;Дефект;Закрыто;Normal;Средний;PPTS-8361; [FE] Дашборд. WS. При обновлении мастер вкладки, не открывается WS соединение.;2024-09-05 09:11:31.427113;Б. П.;2024-09-24 13:49:06.450693;Б. П.;4252725;Б. П.;Б. П.;;0|qn3kyo:;;;;
4942755;Система. Движок;Дефект;Закрыто;Normal;Средний;PPFW-2966;[BE] GET v1/views отсутствие сортировки по рангу в ответе;2024-09-05 09:19:45.298365;Н. Н.;2024-09-09 09:00:00.398345;Н. Н.;;Н. Н.;Н. Н.;;0|qn3k3c:;;;;Готово
